Mercado Secundário de Debêntures - Gerado em 12/02/2025 11:42:23

Data	Emissor	Código do Ativo	ISIN	Quantidade	Número de Negócios	PU Mínimo	PU Médio	PU Máximo	% PU da Curva
11/2/2025	ELETROMIDIA S.A.	ELMD15	BRELMDDBS047	4690	2	1.034,517182	1.034,537873	1.034,558564	100,43
11/2/2025	ELETROPAULO METROPOL. ELETR. DE S.P. S/A	ELPLA5	BRELPLDBS100	12	1	1.044,505466	1.044,505466	1.044,505466	82,13
11/2/2025	ELETROPAULO METROPOL. ELETR. DE S.P. S/A	ELPLA7	BRELPLDBS126	1635	9	1.019,359726	1.035,997211	1.056,058582	91,14
11/2/2025	ELETROPAULO METROPOL. ELETR. DE S.P. S/A	ELPLB4	BRELPLDBS0Y0	24	2	1.299,922046	1.320,052556	1.321,882602	95,65
11/2/2025	CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE	ELTN15	BRELTNDBS033	2000	2	981,211819	984,661987	988,112154	93,46
11/2/2025	EMIVE PARTICIPACOES S/A	EMIV11	BREMIVDBS003	68	13	1.002,274586	1.005,705959	1.006,941253	99,88
11/2/2025	ENAUTA PARTICIPACOES S.A.	ENAT11	BRENATDBS002	315	13	1.142,011196	1.154,787924	1.190,961274	103,17
11/2/2025	ENAUTA PARTICIPACOES S.A.	ENAT12	BRENATDBS028	65	3	1.036,251538	1.036,337692	1.036,546275	94,87
11/2/2025	ENAUTA PARTICIPACOES S.A.	ENAT13	BRENATDBS051	279	6	996,115981	1.019,554323	1.044,145204	98,17
11/2/2025	ENAUTA PARTICIPACOES S.A.	ENAT21	BRENATDBS010	15	3	1.050,850855	1.080,490384	1.082,607493	105,44
11/2/2025	ENAUTA PARTICIPACOES S.A.	ENAT23	BRENATDBS069	164	5	941,040141	960,357387	985,823919	94,16
11/2/2025	ENAUTA PARTICIPACOES S.A.	ENAT24	BRENATDBS093	1464	49	972,369164	1.037,566919	1.054,384069	99,90
11/2/2025	ENAUTA PARTICIPACOES S.A.	ENAT32	BRENATDBS044	895	13	989,478227	1.008,136193	1.013,980598	95,62
11/2/2025	ENAUTA PARTICIPACOES S.A.	ENAT33	BRENATDBS077	135	2	964,390090	1.036,992110	1.049,618548	99,82
11/2/2025	ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.	ENERB4	BRENERDBS0T5	22	2	936,673617	936,673617	936,673617	89,96
11/2/2025	ENEVA S.A.	ENEV13	BRENEVDBS034	274	4	1.278,635230	1.290,513043	1.296,657157	95,08
11/2/2025	ENEVA S.A.	ENEV15	BRENEVDBS083	784	3	1.225,764398	1.239,896720	1.243,226916	91,97
11/2/2025	ENEVA S.A.	ENEV16	BRENEVDBS091	50	3	1.151,407046	1.169,347192	1.191,260640	86,95
11/2/2025	ENEVA S.A.	ENEV18	BRENEVDBS0G6	139	5	1.015,823065	1.015,967971	1.020,858539	91,42
11/2/2025	ENEVA S.A.	ENEV19	BRENEVDBS0K8	126	4	1.082,509386	1.093,037979	1.103,566571	95,21
11/2/2025	ENEVA S.A.	ENEV26	BRENEVDBS0A9	1029	9	1.021,561255	1.083,337628	1.086,674490	80,43
11/2/2025	ENEVA S.A.	ENEV28	BRENEVDBS0H4	95	11	998,902878	1.007,612922	1.035,125035	90,67
11/2/2025	ENEVA S.A.	ENEV29	BRENEVDBS0L6	74	5	1.034,667913	1.047,267476	1.103,780385	91,19
11/2/2025	ENEVA S.A.	ENEV39	BRENEVDBS0M4	60	7	1.040,765000	1.063,561849	1.100,850406	92,56
11/2/2025	ENEVA S.A.	ENEVA0	BRENEVDBS0N2	633	8	959,179275	984,468970	1.000,211847	93,20
11/2/2025	ENEVA S.A.	ENEVB0	BRENEVDBS0O0	51	3	939,339290	950,286643	954,848040	89,93
11/2/2025	ENERGISA SA	ENGIA1	BRENGIDBS0L1	310	8	1.378,534990	1.381,320822	1.389,211460	96,91
11/2/2025	ENERGISA SA	ENGIA5	BRENGIDBS0Q0	43	1	1.155,172507	1.155,172507	1.155,172507	95,07
11/2/2025	ENERGISA SA	ENGIA7	BRENGIDBS0X6	200	2	1.055,648174	1.055,811900	1.055,975625	101,61
11/2/2025	ENERGISA SA	ENGIA9	BRENGIDBS119	4	2	1.031,512605	1.035,862548	1.040,212491	95,04
11/2/2025	ENERGISA SA	ENGIB0	BRENGIDBS150	894	7	981,299675	990,247579	1.008,553112	93,81
11/2/2025	ENERGISA SA	ENGIB2	BRENGIDBS192	50058	4	940,112196	940,125018	940,137840	90,29
11/2/2025	ENERGISA SA	ENGIB4	BRENGIDBS0P2	822	2	1.168,225884	1.171,586031	1.174,946177	87,63
11/2/2025	ENERGISA SA	ENGIB6	BRENGIDBS0V0	55	2	1.052,117014	1.095,763205	1.097,410231	95,97
11/2/2025	ENERGISA SA	ENGIB7	BRENGIDBS0Y4	3900	2	1.069,707961	1.069,707961	1.069,707961	102,90
11/2/2025	ENERGISA SA	ENGIB9	BRENGIDBS127	491	15	988,366029	1.016,222381	1.040,869135	93,14
11/2/2025	ENERGISA SA	ENGIC0	BRENGIDBS168	7280	12	941,021358	943,139555	982,178897	89,28
11/2/2025	ENERGISA SA	ENGIC5	BRENGIDBS0T4	8496	4	1.074,108493	1.074,116549	1.074,124605	103,08
11/2/2025	COMPANHIA ENERGETICA JAGUARA..	ENJG21	BRENJGDBS018	282	8	736,365000	741,186216	745,782620	139,82
11/2/2025	COMPANHIA ENERGETICA MIRANDA	ENMI21	BRENMIDBS018	327	5	832,405043	838,501681	841,052516	139,91
11/2/2025	ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.	ENMTA3	BRENMTDBS0B1	123	1	1.230,130416	1.230,130416	1.230,130416	92,08
11/2/2025	ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.	ENMTA4	BRENMTDBS0D7	249	4	1.109,873469	1.118,012472	1.123,015182	92,01
11/2/2025	ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.	ENMTA5	BRENMTDBS0F2	2	1	1.091,785749	1.091,785749	1.091,785749	95,65
11/2/2025	ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A	ENTV12	BRENTVDBS008	2320	13	1.261,092216	1.266,714789	1.284,580159	97,30
11/2/2025	EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A	EQMAA0	BREQMADBS059	20300	2	993,651411	993,651411	993,651411	93,09
11/2/2025	EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.	EQPA18	BREQPADBS0A8	31160	13	990,991945	991,038377	1.037,202068	97,26
11/2/2025	EQUATORIAL TRANSMISSORA 3 SPE S.A	EQSP21	BREQSPDBS013	30	1	950,823204	950,823204	950,823204	121,41
11/2/2025	EQUATORIAL TRANSMISSORA 5 SPE S.A.	EQTC11	BREQTCDBS001	5	1	1.090,310453	1.090,310453	1.090,310453	79,63
11/2/2025	EQUATORIAL TRANSMISSORA 8 SPE S.A.	EQTR21	BREQTRDBS017	166	8	1.095,667163	1.106,400342	1.123,078051	80,81
11/2/2025	EQUATORIAL TRANSMISSAO S.A	EQUA11	BREQUADBS003	807	9	1.114,727993	1.131,367970	1.160,484411	88,30
11/2/2025	ECORODOVIAS CONCESSOES E SERVICOS S/A	ERDV17	BRERDVDBS0E8	2	1	749,027830	749,027830	749,027830	100,57
11/2/2025	ECORODOVIAS CONCESSOES E SERVICOS S/A	ERDVA4	BRERDVDBS0Q2	112	2	979,309448	979,309448	979,309448	94,53
11/2/2025	ECORODOVIAS CONCESSOES E SERVICOS S/A	ERDVB4	BRERDVDBS0R0	304	9	945,256769	988,519395	1.012,909585	95,38
11/2/2025	ECORODOVIAS CONCESSOES E SERVICOS S/A	ERDVC4	BRERDVDBS0S8	547	8	937,540369	975,633086	1.004,856527	94,11
11/2/2025	EDITORA SANAR S.A.	ESAN11	BRESANDBS004	8	2	819,693478	821,443478	823,193478	ND
11/2/2025	EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA	ESCEA5	BRESCEDBS0F6	721	1	970,397500	970,397500	970,397500	95,44
11/2/2025	ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.	ESULA1	BRENERDBS099	2	2	476,291977	476,531331	476,770685	136,88
11/2/2025	ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.	ESULA6	BRENERDBS0F4	1	1	1.115,688256	1.115,688256	1.115,688256	91,82
11/2/2025	ETB - EMPRESA DE TRANSMISSAO BAIANA S.A.	ETBA12	BRETBADBS015	394	13	1.225,982237	1.237,797436	1.259,845574	128,52
11/2/2025	ENERGISA TRANSMISSAO DE ENERGIA S.A.	ETEN11	BRETENDBS004	2	1	1.407,822820	1.407,822820	1.407,822820	99,86
11/2/2025	ENERGISA TRANSMISSAO DE ENERGIA S.A.	ETEN31	BRETENDBS020	8	2	1.393,235892	1.396,567341	1.399,898790	99,05
11/2/2025	EBTE - EMPRESA BRASILEIRA DE TRANSMISSAO DE ENERGIA S.A	ETSG12	BREBTEDBS017	2000	2	1.048,001749	1.048,076749	1.048,151749	100,26
11/2/2025	ENGIE SOLUCOES CIDADES INTELIGENTES E INFRAESTRUTURA DE UBERLANDIA S.A	EUBE11	BREUBEDBS007	4	3	883,334087	891,615582	903,373409	96,78
11/2/2025	EUROFARMA LABORATORIOS S.A	EUFA17	BREUFADBS063	11020	4	1.048,065543	1.048,073404	1.048,081265	99,88
11/2/2025	COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF	EXTZ11	BREXTZDBS008	1038	2	771,143903	771,143903	771,143903	98,55
11/2/2025	FIBRASIL INFRAESTRUTURA FIBRA OTICA S.A.	FBRI13	BRFBRIDBS027	7600	4	1.002,101342	1.002,448211	1.003,667623	94,97
11/2/2025	FERREIRA GOMES ENERGIA S.A.	FGEN13	BRFGENDBS024	2	1	898,452632	898,452632	898,452632	ND
11/2/2025	ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.	FLCLA8	BRFLCLDBS0R8	4764	2	1.018,511199	1.018,531570	1.018,551941	100,10
11/2/2025	FERRARI AGROINDUSTRIA S/A	FRAG15	BRFRAGDBS049	1406	22	1.018,880693	1.018,880693	1.018,880693	99,94
11/2/2025	FURNAS CENTRAIS ELETRICAS S/A	FURN21	BRFURNDBS019	406	6	1.219,136540	1.228,475436	1.232,268375	91,31
11/2/2025	RUMO MALHA PAULISTA S/A	GASC15	BRGASCDBS069	25000	2	925,226108	925,239336	925,252564	87,02
11/2/2025	RUMO MALHA PAULISTA S/A	GASC16	BRGASCDBS085	1328	7	958,998100	966,414058	980,216017	93,05
11/2/2025	RUMO MALHA PAULISTA S/A	GASC17	BRGASCDBS0B7	92	2	911,977094	911,977094	911,977094	86,77
11/2/2025	RUMO MALHA PAULISTA S/A	GASC22	BRGASCDBS028	66	2	1.075,459342	1.080,009091	1.086,183751	85,49
11/2/2025	RUMO MALHA PAULISTA S/A	GASC23	BRGASCDBS044	206	3	1.038,955398	1.045,437157	1.059,186344	85,86
11/2/2025	RUMO MALHA PAULISTA S/A	GASC25	BRGASCDBS077	26	2	963,659307	964,340307	981,365309	90,65
11/2/2025	RUMO MALHA PAULISTA S/A	GASC26	BRGASCDBS093	86	2	962,563915	968,723966	1.003,315024	93,25
11/2/2025	COMPANHIA DE GAS DE SAO PAULO - COMGAS	GASP29	BRCGASDBS0C5	241	2	1.017,452881	1.017,695579	1.075,943023	81,83
11/2/2025	AGUAS GUARIROBA  S/A	GRRB24	BRGRRBDBS042	548	4	11.999,268963	11.999,358958	11.999,448953	85,58
11/2/2025	GUARARAPES CONFECCOES S.A..	GUAR15	BRGUARDBS071	9600	5	418,528095	418,572598	418,617100	100,69
11/2/2025	HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A.	HAPV21	BRHAPVDBS014	2476	2	1.010,448009	1.010,468218	1.010,488427	99,90
11/2/2025	HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A.	HAPV22	BRHAPVDBS030	11292	4	1.041,395583	1.041,403394	1.041,411205	100,50
11/2/2025	HOLDING DO ARAGUAIA S.A.	HARG11	BRHARGDBS003	1360	7	1.077,317462	1.092,950031	1.094,815096	91,94
11/2/2025	HIDROVIAS DO BRASIL S.A.	HBSA11	BRHBSADBS002	17	1	1.107,772742	1.107,772742	1.107,772742	92,12
11/2/2025	ELECTRA PCH BURITI SPE SA	HFCK11	BRHFCKDBS006	188	2	1.095,864324	1.095,919120	1.095,973916	92,70
11/2/2025	HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A	HGLB13	BRHGLBDBS020	982	2	1.037,072466	1.037,175217	1.037,277967	99,99
11/2/2025	HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A	HGLB23	BRHGLBDBS038	2366	7	1.007,941956	1.020,760615	1.039,175550	98,60
11/2/2025	HELIO VALGAS SOLAR PARTICIPACOES S.A.	HVSP11	BRHVSPDBS008	665	6	1.202,988601	1.236,624874	1.236,966606	99,48
11/2/2025	HYPERA S/A	HYPEA7	BRHYPEDBS0M6	28	1	1.050,141012	1.050,141012	1.050,141012	102,93
11/2/2025	IGUA SANEAMENTO S.A	IGSN15	BRIGSNDBS044	213	4	1.056,134582	1.062,689132	1.091,037563	87,24
11/2/2025	IP SUL CONCESSIONARIA DE ILUMINACAO PUBLICA S.A.	IPIL11	BRIPILDBS008	236	2	969,599759	969,648241	969,696723	92,32
11/2/2025	IRB BRASIL RESSEGUROS S/A	IRBR12	BRIRBRDBS022	22	4	1.268,662807	1.270,299937	1.271,937067	97,36
11/2/2025	IGUA RIO DE JANEIRO S.A.	IRJS14	BRIRJSDBS015	770	28	1.050,365766	1.130,617794	1.177,181340	93,16
11/2/2025	IGUA RIO DE JANEIRO S.A.	IRJS15	BRIRJSDBS031	1611	26	860,407707	918,264280	998,004026	83,47
11/2/2025	COMPANHIA AGUAS DE ITAPEMA	ITPE12	BRITPEDBS000	10	3	605,824671	610,235800	617,721516	98,24
11/2/2025	ITAPOA TERMINAIS PORTUARIOS S.A.	ITPO14	BRITPODBS041	398	6	1.246,023237	1.286,052115	1.320,141453	90,81
11/2/2025	CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A	IVIAA0	BRIVIADBS0C2	2363	5	940,287569	940,351322	986,234398	90,24
11/2/2025	JALLES MACHADO S.A.	JALL15	BRJALLDBS051	219	3	939,046382	952,091234	992,489681	91,25
11/2/2025	JALLES MACHADO S.A.	JALL21	BRJALLDBS010	132	4	1.035,674626	1.039,586203	1.047,409356	88,22
11/2/2025	JALLES MACHADO S.A.	JALL24	BRJALLDBS044	67	2	1.014,434080	1.024,218510	1.025,360027	94,53
11/2/2025	JHSF PARTICIPACOES S/A	JHSF1A	BRJHSFDBS061	9000	2	1.017,549394	1.017,632728	1.017,716061	100,00
11/2/2025	SIMPAR S.A.	JSMLA5	BRSIMHDBS036	756	36	904,387029	966,218117	995,314026	95,52
11/2/2025	JANAUBA TRANSMISSORA DE ENERGIA ELETRICA S.A.	JTEE12	BRJTEEDBS010	9866	16	1.200,265111	1.226,358022	1.227,428001	80,35
11/2/2025	KLABIN S/A	KLBNA2	BRKLBNDBS004	780	6	10.846,790321	10.846,859992	10.846,953025	103,29
11/2/2025	LOCALIZA RENT A CAR S/A	LCAMC2	BRLCAMDBS0Q4	6	2	1.052,340231	1.052,890902	1.053,441572	102,13
11/2/2025	LOCALIZA RENT A CAR S/A	LCAMC3	BRRENTDBS147	47	1	1.062,083679	1.062,083679	1.062,083679	101,91
11/2/2025	LOCALIZA RENT A CAR S/A	LCAMD1	BRRENTDBS162	1599	24	1.056,783425	1.083,797092	1.103,583533	87,60
11/2/2025	LOCALIZA RENT A CAR S/A	LCAMD3	BRRENTDBS154	255	9	1.039,079936	1.051,187282	1.075,017209	91,87
11/2/2025	LOG ENERGIA COMERCIALIZADORA S/A	LGCM11	BRLGCMDBS002	6	2	1.167,223775	1.169,557109	1.171,890442	ND
11/2/2025	LIGHT SERVICOS DE ELETRICIDADE S/A	LIGH1B	BRLIGHDBS0W7	33710	4	53,017649	53,017649	53,017649	46,18
11/2/2025	LIGHT SERVICOS DE ELETRICIDADE S/A	LIGHD3	BRLIGHDBS0Z0	22460	9	26,676100	26,695350	26,714600	25,03
11/2/2025	LOCALIZA RENT A CAR S/A	LORTA7	BRRENTDBS0K7	9360	22	1.044,902485	1.066,764608	1.108,494546	83,12
11/2/2025	LOCALIZA RENT A CAR S/A	LORTB1	BRRENTDBS0O9	102502	19	1.014,655558	1.016,295056	1.016,570373	100,61
11/2/2025	LINHAS DE TAUBATE TRANSMISSORA DE ENERGIA S.A.	LTTE15	BRLTTEDBS048	341	3	1.010,131199	1.026,029362	1.031,389274	85,05
11/2/2025	MEZ 5 ENERGIA S.A.	MEZ511	BRMEZ5DBS003	26	1	1.175,878211	1.175,878211	1.175,878211	90,31
11/2/2025	MAGAZINE LUIZA S/A	MGLUA0	BRMGLUDBS0A0	2045	4	966,474311	985,971117	986,134904	94,79
11/2/2025	MANAUS AMBIENTAL S.A.	MNAU13	BRMNAUDBS029	2039	23	1.349,355280	1.356,116165	1.358,075576	100,56
11/2/2025	MOVIDA PARTICIPACOES S/A	MOVI17	BRMOVIDBS0F3	250	2	997,531257	997,618122	997,704987	94,46
11/2/2025	MOVIDA PARTICIPACOES S/A	MOVI18	BRMOVIDBS0I7	4	2	944,702737	949,259350	950,778221	84,90
11/2/2025	MOVIDA PARTICIPACOES S/A	MOVI19	BRMOVIDBS0K3	2000	47	1.013,677836	1.020,026584	1.028,767330	96,49
11/2/2025	MOVIDA PARTICIPACOES S/A	MOVI28	BRMOVIDBS0J5	170	8	893,836927	893,836927	893,836927	79,91
11/2/2025	MOVIDA PARTICIPACOES S/A	MOVI34	BRMOVIDBS0B2	178	3	959,539008	959,754609	960,113545	95,38
11/2/2025	MOVIDA PARTICIPACOES S/A	MOVI37	BRMOVIDBS0H9	205	25	987,432644	1.043,743286	1.052,112964	83,87
11/2/2025	MOVIDA PARTICIPACOES S/A	MOVIA3	BRMOVIDBS0M9	49	1	1.000,116113	1.000,116113	1.000,116113	94,45
11/2/2025	MARFRIG GLOBAL FOODS S.A.	MRFGA1	BRMRFGDBS051	10437	11	1.026,868358	1.039,728356	1.039,961211	100,75
11/2/2025	MRS LOGISTICA S/A	MRSAB1	BRMRSADBS0I7	13019	14	984,347824	985,061912	1.000,457301	90,29
11/2/2025	MRS LOGISTICA S/A	MRSAB2	BRMRSADBS0L1	2142	10	953,609429	954,685368	955,989356	91,72
11/2/2025	MRS LOGISTICA S/A	MRSAC1	BRMRSADBS0J5	26804	8	968,426265	968,637398	979,697120	88,74
11/2/2025	MRS LOGISTICA S/A	MRSAC2	BRMRSADBS0M9	2	2	955,785220	963,568377	971,351533	96,36
11/2/2025	MRS LOGISTICA S/A	MRSL1A	BRMRSADBS0E6	58	2	10.694,696279	10.696,096929	10.697,497578	100,85
11/2/2025	MRS LOGISTICA S/A	MRSL27	BRMRSADBS099	189	6	613,484581	613,784544	613,921154	165,07
11/2/2025	MATA DE SANTA GENEBRA TRANSMISSAO S/A	MSGT12	BRMSGTDBS035	3072	4	888,681718	888,708705	888,726154	92,91
11/2/2025	MATA DE SANTA GENEBRA TRANSMISSAO S/A	MSGT13	BRMSGTDBS043	2040	4	958,131198	958,138384	958,145570	91,30
11/2/2025	MATA DE SANTA GENEBRA TRANSMISSAO S/A	MSGT23	BRMSGTDBS050	28	1	981,898520	981,898520	981,898520	86,46
11/2/2025	MATA DE SANTA GENEBRA TRANSMISSAO S/A	MSGT33	BRMSGTDBS068	6	1	972,074543	972,074543	972,074543	87,54
11/2/2025	CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A	MTRJ19	BRMGPRDBS068	594	25	1.195,289321	1.209,436203	1.237,920110	90,87
11/2/2025	COMPANHIA DO METROPOLITANO DE SAO PAULO	MTRO12	BRMTRODBS007	1520	2	670,075510	670,091925	670,108339	103,49
11/2/2025	MOVIDA PARTICIPACOES S/A	MVLV16	BRMOVIDBS0X6	337	27	1.368,149513	1.403,967534	1.436,652007	86,06
11/2/2025	NATURA COSMETICOS S/A	NATUA3	BRNATUDBS0I0	92	2	1.028,562949	1.028,891393	1.029,219836	100,86
11/2/2025	NEOENERGIA S/A	NEOE16	BRNEOEDBS047	551	12	1.252,304915	1.261,542914	1.284,663836	89,85
11/2/2025	NEOENERGIA S/A	NEOE26	BRNEOEDBS054	194	3	1.006,623643	1.013,623423	1.015,048269	88,15
11/2/2025	NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.	NRTB21	BRNRTBDBS010	2	1	706,563029	706,563029	706,563029	150,41
11/2/2025	NORTE ENERGIA S/A	NTEN11	BRNTENDBS005	139	19	1.162,974128	1.190,535200	1.212,354088	93,87
11/2/2025	NOVA TRANSPORTADORA DO SUDESTE S.A. – NTS	NTSD18	BRNTSDDBS0B6	5924	2	1.013,100531	1.013,497725	1.013,894918	99,80
11/2/2025	NUVINI S.A.	NVNI11	BRNVNIDBS002	1200	3	560,572309	560,682667	560,737846	100,62
11/2/2025	ARGO V TRANSMISSAO DE ENERGIA S.A.	ODYA11	BRODYADBS002	316	9	1.020,364999	1.020,618633	1.020,872267	97,85
11/2/2025	SERENA DESENVOLVIMENTO S.A	OGDS11	BROGDSDBS001	1990	2	1.023,996940	1.024,005288	1.024,013636	93,87
11/2/2025	SERENA GERACAO S.A.	OMGE15	BROMGEDBS077	3430	2	1.020,753307	1.020,773722	1.020,794137	100,00
11/2/2025	ONCOCLINICAS DO BRASIL SERVICOS MEDICOS  S.A.	ONCOA1	BRONCODBS057	3723	79	914,747286	960,075791	971,821389	92,13
11/2/2025	ORIGEM ENERGIA S.A.	ORIG11	BR0HJ5DBS000	3314	5	977,017246	1.001,648050	1.002,478685	93,93
11/2/2025	ORIGEM ENERGIA S.A.	ORIG21	BR0HJ5DBS018	7501	72	901,949411	932,739430	981,930492	91,38
11/2/2025	ORIZON MEIO AMBIENTE S.A.	ORMA15	BRORMADBS007	3354	2	1.022,434189	1.022,485313	1.022,536437	101,16
11/2/2025	UNIDAS LOCACOES E SERVICOS S/A	OVSAA3	BROVSADBS0H1	3958	3	1.003,297655	1.003,545511	1.003,793366	99,28
11/2/2025	COMPANHIA PAULISTA DE FORCA E LUZ	PALF38	BRPALFDBS0C8	60	2	1.424,977663	1.426,344642	1.433,179536	95,70
11/2/2025	COMPANHIA PAULISTA DE FORCA E LUZ	PALFA3	BRPALFDBS0H7	5	1	1.021,599643	1.021,599643	1.021,599643	94,63
11/2/2025	COMPANHIA PAULISTA DE FORCA E LUZ	PALFB3	BRPALFDBS0I5	1310	9	975,409369	984,268722	1.014,058132	91,17
11/2/2025	COMPASS GAS E ENERGIA S.A	PASS12	BRPASSDBS017	1000	4	1.057,906535	1.057,906535	1.057,906535	102,22
11/2/2025	PETRO RIO JAGUAR PETROLEO S.A.	PEJA11	BRPEJADBS008	590	19	1.104,336454	1.126,407909	1.154,450393	97,98
11/2/2025	PETRO RIO JAGUAR PETROLEO S.A.	PEJA12	BRPEJADBS024	2699	62	941,826045	965,771638	990,876956	91,70
11/2/2025	PETRO RIO JAGUAR PETROLEO S.A.	PEJA13	BRPEJADBS040	1136	25	916,316580	941,287981	948,376743	91,02
11/2/2025	PETRO RIO JAGUAR PETROLEO S.A.	PEJA22	BRPEJADBS032	24	2	978,326575	978,326575	978,326575	91,11
11/2/2025	PETRO RIO JAGUAR PETROLEO S.A.	PEJA23	BRPEJADBS057	250	3	968,176650	981,641743	1.008,269161	93,06
11/2/2025	PETROLEO BRASILEIRO S/A - PETROBRAS	PETR16	BRPETRDBS001	207	14	1.353,191210	1.362,161343	1.365,159778	97,41
11/2/2025	PETROLEO BRASILEIRO S/A - PETROBRAS	PETR17	BRPETRDBS0B4	1225	9	1.167,039998	1.183,197870	1.184,258821	85,52
11/2/2025	PETROLEO BRASILEIRO S/A - PETROBRAS	PETR26	BRPETRDBS092	465	13	1.237,516503	1.244,631713	1.250,053405	89,00
11/2/2025	PETROLEO BRASILEIRO S/A - PETROBRAS	PETR27	BRPETRDBS0C2	291	14	1.025,525486	1.037,379931	1.085,555077	74,89
11/2/2025	AUTOPISTA LITORAL SUL S/A.	PLSB1A	BRAPLSDBS020	1474	24	1.085,528398	1.103,992411	1.144,941291	91,37
11/2/2025	POTENGI HOLDINGS S.A.	POTE11	BRPOTEDBS008	326	3	975,083947	998,239133	998,723227	93,73
11/2/2025	POTENGI HOLDINGS S.A.	POTE12	BRPOTEDBS016	5827	5	91,248927	93,215133	93,306568	92,57
11/2/2025	PIRAPORA SOLAR HOLDING S.A.	PRAS11	BRPRASDBS001	56	1	1.036,101452	1.036,101452	1.036,101452	ND
11/2/2025	PROJETO LAKE S.A	PRLK11	BRPRLKDBS005	5100	5	1.073,252886	1.073,376473	1.073,417668	90,19
11/2/2025	PIRAPORA II SOLAR HOLDING S.A.	PRPO12	BRPRPODBS016	38	1	964,991352	964,991352	964,991352	85,89
11/2/2025	PARSAN S.A.	PSAN11	BRPSANDBS000	4572	2	1.061,667447	1.061,688681	1.061,709915	100,00
11/2/2025	QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.	QUAL16	BRQUALDBS032	31398	43	739,117628	741,462834	750,348665	96,39
11/2/2025	ACUCAREIRA QUATA S/A	QUAT13	BRQUATDBS043	1000	2	1.092,690046	1.092,744683	1.092,799320	98,08
11/2/2025	ACUCAREIRA QUATA S/A	QUAT16	BRQUATDBS084	1204	2	1.007,617149	1.007,617149	1.007,617149	99,24
11/2/2025	PAU RAINHA GERACAO E COMERCIO DE ENERGIA SPE S/A	RAIN12	BRRAINDBS023	810	2	1.189,664904	1.189,724390	1.189,783876	84,07
11/2/2025	RIALMA TRANSMISSORA DE ENERGIA V S/A	RALM11	BRRALMDBS003	4	1	1.105,955301	1.105,955301	1.105,955301	110,60
11/2/2025	OPEA SECURITIZADORA S/A	RBRA26	BRRBRADBS0E0	7334	21	1.197,728110	1.199,902390	1.199,988110	119,99
11/2/2025	LOJAS RIACHUELO S / A	RCHL14	BRRCHLDBS041	1056	2	1.044,320097	1.044,346206	1.044,372315	100,89
11/2/2025	RDA IMPORTACAO EXPORTACAO E SERVICOS S.A.	RDAS21	BRRDASDBS015	196	6	363,110570	363,829617	364,043903	99,94
11/2/2025	CONCESSIONARIA DO RODOANEL OESTE S/A	RDOE18	BRRDOEDBS0A5	968	4	968,574564	968,581594	968,691894	91,63
11/2/2025	PETRORECONCAVO S.A.	RECV11	BRRECVDBS005	6	2	997,023220	1.000,012034	1.003,000848	95,68
11/2/2025	LOCALIZA RENT A CAR S/A	RENTA5	BRRENTDBS0S0	8100	3	1.023,625918	1.023,731712	1.024,076935	102,37
11/2/2025	LOCALIZA RENT A CAR S/A	RENTD0	BRRENTDBS1C2	150	2	1.020,649682	1.020,706896	1.020,764110	99,86
11/2/2025	LOCALIZA RENT A CAR S/A	RENTD1	BRRENTDBS1D0	20000	2	994,140044	994,140044	994,140044	97,95
11/2/2025	LOCALIZA RENT A CAR S/A	RENTD9	BRRENTDBS1A6	133838	5	1.046,723806	1.047,034208	1.047,448028	100,51
11/2/2025	RAIZEN ENERGIA S/A	RESA14	BRRESADBS039	279	6	1.170,941221	1.186,765786	1.198,120129	86,83
11/2/2025	RAIZEN ENERGIA S/A	RESA15	BRRESADBS054	195	4	1.243,926744	1.256,367842	1.284,121173	93,17
11/2/2025	RAIZEN ENERGIA S/A	RESA17	BRRESADBS070	610	22	1.105,856352	1.125,496666	1.141,148626	94,73
11/2/2025	RAIZEN ENERGIA S/A	RESA27	BRRESADBS088	369	6	1.070,005071	1.087,900406	1.117,191719	91,54
